stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
SAM;19800101;-;103;59;823.1;26.2;5958;-11.4;-32.4;5.6;83
SAM;19800201;-;84;40;829.2;4.5;9012;-7.8;-26.2;7.3;74.2
SAM;19800301;-;59;60;820.7;14;7998;-4.1;-22.5;9.9;77.6
SAM;19800401;-;25;66;825;6.3;7416;-2.2;-17.3;8.8;68.2
SAM;19800501;-;0;76;824.1;39.2;7698;4.3;-5.1;15.1;71.4
SAM;19800601;-;0;69;828.2;115.3;8808;7.7;-3.4;22.5;67.8
SAM;19800701;-;0;63;829.3;98.8;10098;9;-3.2;23;72.2
SAM;19800801;-;0;50;832.6;47.5;12942;11.7;-6.7;25.1;71.1
SAM;19800901;-;0;40;834.9;16.8;12342;8.2;-6.4;22.3;64.5
SAM;19801001;-;2;59;826.4;182.7;7152;0.5;-14.5;18.3;76.6
SAM;19801101;-;6;54;826;13.7;6030;-3.9;-24.8;7.3;77.3
SAM;19801201;-;21;49;827.2;7.3;6162;-10.1;-27.2;4.5;77
SAM;19810101;70;41;50;826.8;23.5;6427;-11.2;-31;7.2;73.7
SAM;19810201;124;34;33;825.9;2;9446;-10.8;-29.3;7.6;77.1
SAM;19810301;149;14;64;824.4;79.5;7546;-1.4;-22.9;12.5;76
SAM;19810401;226;0;56;827.2;10.1;11386;2.8;-15;16.7;66.4
SAM;19810501;209;1;73;826.6;125.6;8233;5.4;-7.8;19.4;70.6
SAM;19810601;253;0;58;831.9;46.6;11767;9.3;-4.9;23.6;64.2
SAM;19810701;226;0;65;832.6;180.6;9996;9.8;-1.5;23.9;68.1
SAM;19810801;236;0;48;833.9;32.5;14034;11;-4.7;25;64.1
SAM;19810901;119;0;76;831.9;145.7;5299;8.5;-2.7;20.5;76.3
SAM;19811001;112;10;60;827.6;55.2;7505;2.2;-21.4;17.7;73.4
SAM;19811101;84;21;39;833.1;14.5;7964;-5.8;-29.9;11.4;72.8
SAM;19811201;51;56;69;814.7;57.9;3798;-7.7;-34.4;4.8;74.8
SAM;19820101;67;85;54;827.9;35.4;6401;-7.2;-27.6;4.9;77
SAM;19820201;116;101;41;828.4;3.3;7898;-9.6;-30.3;6.8;74.4
SAM;19820301;169;77;63;826.6;17.8;7903;-5.2;-25.6;8.9;68.8
SAM;19820401;253;17;44;826.1;0.4;13884;0.4;-14.2;10.9;58.2
SAM;19820501;257;1;54;832.3;62.1;12349;6;-6.6;18;61.1
SAM;19820601;229;0;69;831.3;139.4;9509;10.3;-3;20.3;62.4
SAM;19820701;242;0;60;833.8;85.4;12191;12.8;-0.6;25.4;59.4
SAM;19820801;182;0;64;832.6;146.8;9028;10.3;-4.4;22.8;67.5
SAM;19820901;162;0;56;835;47.5;10486;9.2;-3.1;22.7;66.7
SAM;19821001;107;0;59;827.8;84.3;7575;2.6;-8.7;15.2;66.9
SAM;19821101;68;4;59;830.2;56.9;5904;-2.1;-19.9;14.9;71.8
SAM;19821201;56;20;50;826;45.9;5962;-8;-27.7;7;68.8
SAM;19830101;66;45;48;835.5;42.5;6664;-7.3;-26;7.5;67
SAM;19830201;114;48;45;824.7;7.3;7633;-12.1;-29.1;7.2;62.8
SAM;19830301;165;32;51;827.6;17;9305;-3.1;-25.3;10.3;59.3
SAM;19830401;199;9;79;824.4;86.4;6565;1.5;-14.3;12.7;61.8
SAM;19830501;193;1;76;825.7;303.8;6591;3.8;-6.3;15.6;64.1
SAM;19830601;254;0;60;833.9;26.7;11244;9.5;-7.7;22.2;54.2
SAM;19830701;259;0;44;835.7;26.5;14559;13.8;-1.7;28.7;59.8
SAM;19830801;183;0;69;833.5;86.4;8466;10.8;-2.4;26.1;75.2
SAM;19830901;161;0;51;833.4;61;9896;8;-5.2;22.7;71.7
SAM;19831001;127;0;41;834.8;16.8;10856;3.4;-11.9;19;71
SAM;19831101;84;1;33;828.8;28;9332;-3.1;-19.5;13.1;72.3
SAM;19831201;59;21;45;827.6;38.2;7247;-8.2;-25.8;7.8;80.6
SAM;19840101;65;31;63;823.3;9.8;4731;-9.5;-30.6;5.3;75.9
SAM;19840201;108;70;58;824.5;39.4;7089;-10;-30.2;2.4;76.9
SAM;19840301;176;63;49;822.3;32.4;11100;-6.9;-27.4;4.1;74.2
SAM;19840401;239;41;54;826.1;17.2;10664;-0.9;-17.4;13.2;68.4
SAM;19840501;205;0;79;821;98.7;6118;3.2;-14.2;13.8;75.3
SAM;19840601;253;0;58;830.4;40.9;11140;8.1;-5.7;19.8;66
SAM;19840701;254;0;46;833.8;19.1;13483;10.8;-5.4;25.8;63.3
SAM;19840801;185;0;66;832.3;25.3;8795;10.4;-3.2;23.9;70.1
SAM;19840901;158;0;63;826.9;162.9;8989;5.9;-4.5;24.1;77.3
SAM;19841001;109;0;50;832.2;64.6;8383;3;-10.8;17;78.3
SAM;19841101;70;5;51;826.1;19.3;6113;-1.5;-22.2;16.2;80.7
SAM;19841201;60;18;46;831.1;24.3;7549;-8.4;-26.3;4.8;84.7
SAM;19850101;62;42;64;818.3;42;4463;-12.8;-36.9;3.3;80.7
SAM;19850201;109;48;54;826.1;5;6458;-6.7;-29.4;7.4;76.2
SAM;19850301;160;61;64;822.1;41.5;7890;-5.2;-24.1;5.9;76.1
SAM;19850401;230;36;56;824;44.5;10593;0.2;-17.5;10.5;70.2
SAM;19850501;218;0;70;824.8;88;8232;5.6;-8.1;17.9;72.5
SAM;19850601;237;0;65;828.7;108.4;10439;7.6;-4.3;18.9;68.8
SAM;19850701;242;0;50;833.5;88.9;14161;12.4;-1.6;24.5;68.6
SAM;19850801;216;0;41;832.4;138.3;13379;10;-5.5;24.6;68.2
SAM;19850901;188;0;35;835.4;28.1;12923;8.1;-7.2;21.2;69.6
SAM;19851001;131;0;38;835.2;6.9;12152;3.3;-14;20.3;72.5
SAM;19851101;75;18;56;822.2;19.3;6934;-7.3;-27.5;9.2;74.8
SAM;19851201;59;27;51;828.8;13.7;7379;-6.1;-25.8;7.8;73.7
SAM;19860101;60;64;71;820;92.9;4873;-8.8;-33.1;6.7;71.6
SAM;19860201;114;100;51;816.6;6.2;7858;-13;-31.9;0.5;69.6
SAM;19860301;169;74;58;825;15.7;9311;-3.6;-21;7.8;68.5
SAM;19860401;163;38;85;820.8;109.7;3372;-0.1;-21.7;11.6;77.9
SAM;19860501;231;0;65;831.8;61.7;10299;7.8;-5.9;20.3;71.1
SAM;19860601;246;0;54;830.3;39.3;12336;9;-5.2;23.5;66.4
SAM;19860701;249;0;56;832.6;66.5;12033;10.8;-4.6;24.8;69.2
SAM;19860801;231;0;61;831.5;152;12961;10.9;-4.1;24.4;74.7
SAM;19860901;180;0;54;833.8;29.5;10937;8;-6.4;20.5;74.5
SAM;19861001;132;1;36;832.8;13.9;11628;3.2;-15.6;21;72.6
SAM;19861101;77;2;43;833.2;9.4;8013;-3.3;-22.5;12.2;76.8
SAM;19861201;59;15;54;828.5;17.7;6651;-8;-27.2;4.5;78
SAM;19870101;75;30;49;822.3;7.2;7405;-11.1;-32.5;4.5;75
SAM;19870201;96;42;65;822.2;33.8;4976;-6.2;-25.6;6.5;79.3
SAM;19870301;174;46;54;823.1;13.4;8162;-7.5;-28.6;6.6;69.9
SAM;19870401;228;21;50;828.7;25.9;10518;1.2;-16.9;15.6;67.3
SAM;19870501;239;2;68;825.9;39.9;9246;3.5;-9.6;17.3;66.9
SAM;19870601;225;0;74;830;151.4;8471;7.7;-5.5;23.9;73.7
SAM;19870701;231;0;66;831.6;134.1;10615;11.9;-3.3;23.2;75.8
SAM;19870801;202;0;60;831.8;86;9865;10.7;-4.7;25.4;72.4
SAM;19870901;171;0;53;834;65.4;10018;9.8;-5.6;25.1;72.8
SAM;19871001;99;0;71;830.4;59.8;6738;4.7;-8.7;16.9;79.7
SAM;19871101;73;8;64;826.2;29.9;5656;-2.2;-20;14.8;75.2
SAM;19871201;61;18;53;830.2;8.5;7377;-6.4;-26.6;8.3;79.7
SAM;19880101;68;33;60;824.6;34.1;5857;-6.2;-29.8;4.8;78.4
SAM;19880201;111;74;54;821.2;26.1;6533;-8.1;-29.4;7.3;63.3
SAM;19880301;156;59;74;820.9;33.6;5984;-3.9;-28.6;9.1;63.5
SAM;19880401;221;25;69;825.1;14.3;9009;2.6;-15.8;13.9;70.2
SAM;19880501;206;0;78;826.4;67.2;7002;7.4;-6.8;20.5;74.8
SAM;19880601;216;0;74;827.5;72.6;7326;8.6;-3.9;20.1;73.3
SAM;19880701;245;0;50;831.1;58.1;12998;12.4;-0.1;24.4;69.5
SAM;19880801;209;0;55;830.7;138.6;11407;11.5;-4.2;24;73.6
SAM;19880901;183;0;50;831.4;50.8;10911;7.9;-5.6;21;73
SAM;19881001;110;0;56;830.8;127;8259;5.1;-10.2;20.9;77.1
SAM;19881101;82;1;33;828.8;1.1;8640;-4.3;-23.2;11.8;63.1
SAM;19881201;57;7;53;829.9;26.3;6005;-6.7;-25.1;6.6;74.1
SAM;19890101;83;9;13;837.9;0;11001;-8.7;-21.5;7.2;72.7
SAM;19890201;104;13;44;828.7;37.3;7219;-4.2;-22.9;10.7;70.6
SAM;19890301;175;24;44;827.1;20;10135;-1.1;-23;14.1;68.6
SAM;19890401;171;2;79;819.6;103.2;3591;1;-8.3;10.6;76.2
SAM;19890501;243;0;56;830.5;28.4;10945;6.5;-7.3;17.9;67.5
SAM;19890601;247;0;66;828.8;81.8;9312;8;-5.9;20.3;68.6
SAM;19890701;224;0;66;832.7;84.1;9442;11.8;-1.5;23.5;72.1
SAM;19890801;218;0;54;830;49.9;11900;10.7;-5.1;24.5;71.9
SAM;19890901;154;0;68;830.7;19.3;8657;7.7;-5.6;21.4;76.9
SAM;19891001;127;0;34;832.1;9.4;10862;2.9;-10.2;18.9;67.2
SAM;19891101;76;6;45;826.5;35;7353;-4.9;-19.7;15;76.8
SAM;19891201;61;4;35;826.3;78.8;8031;-7.1;-22;8.4;78.5
SAM;19900101;77;15;30;831.6;10.9;9119;-10;-25.8;5.1;77.7
SAM;19900201;102;43;46;827.9;60.4;7030;-4.3;-22.3;10.3;74.4
SAM;19900301;172;35;50;834.5;5.4;9553;-1.3;-23.7;13.3;66.2
SAM;19900401;201;2;71;822.7;31;6492;1.1;-10.2;14.9;70.4
SAM;19900501;258;0;56;830.3;52.1;12591;7.2;-8.8;17.9;65.9
SAM;19900601;227;0;68;828.2;150.8;9117;9.1;-4.1;22.2;74.5
SAM;19900701;270;0;46;832;49.6;14667;11.9;-1.6;24.9;65.1
SAM;19900801;215;0;56;833.4;33.9;12499;11.1;-2.5;25.1;71.6
SAM;19900901;167;0;59;829.4;40.2;10232;6.9;-6.4;19.4;70.1
SAM;19901001;106;0;66;827.4;69.4;7147;5.2;-13.4;18.9;77.8
SAM;19901101;77;13;53;823.2;81.2;6907;-4.6;-20.7;11.1;80.3
SAM;19901201;63;57;49;824;31.9;7301;-11.4;-28.1;2.8;81.9
SAM;19910101;78;56;39;830.8;12.5;8630;-10.9;-29.5;4.8;82.5
SAM;19910201;120;63;38;823;8;8982;-11.5;-34;10.4;76.1
SAM;19910301;145;25;66;824.2;44.1;6329;0.2;-12.8;10.4;76
SAM;19910401;218;1;63;823.9;13.2;9191;0;-16.2;13;66.4
SAM;19910501;240;0;70;826.2;22.6;8624;3.1;-7.8;17.4;65.4
SAM;19910601;235;0;64;827.9;74;9858;8.9;-3.9;22.7;70.8
SAM;19910701;259;0;58;831;80.3;13325;13.3;-3.5;26.9;71.4
SAM;19910801;230;0;49;833.2;7.1;13608;12.3;-3.1;27.1;68.7
SAM;19910901;163;0;61;830.7;125.1;9871;9.7;-4.8;21.6;74.7
SAM;19911001;112;0;55;827.4;39.3;8004;2.4;-13.5;18.6;74.2
SAM;19911101;69;16;55;824.7;40.2;5749;-4.1;-22.2;10.2;75.5
SAM;19911201;62;44;28;832.3;109.9;8145;-10.9;-25.5;7.8;72.1
SAM;19920101;78;73;26;834.2;5;8893;-12.3;-27.3;2.4;73
SAM;19920201;107;79;41;831.3;15.6;7466;-8.3;-31.3;6.5;68.6
SAM;19920301;155;68;58;824.6;45.2;5921;-2.5;-21.9;10;67.5
SAM;19920401;208;53;61;822.9;46;7282;0.7;-19.9;15.1;71.2
SAM;19920501;255;0;58;830;21.3;11525;7.7;-4.6;20.3;68.1
SAM;19920601;220;0;75;826.5;79.9;7529;9;-1.9;20.3;74.3
SAM;19920701;250;0;58;831.6;92;12320;12.3;-0.3;25;73.1
SAM;19920801;226;0;48;832;99.3;13107;13.5;1.3;26;72.5
SAM;19920901;162;0;53;832.2;60.5;9226;7.6;-7;21.2;75.2
SAM;19921001;91;0;71;820.4;94.3;4609;2.2;-13.3;12.9;81
SAM;19921101;70;1;56;828.3;37.2;6099;-0.4;-17.6;15.3;74.8
SAM;19921201;58;34;36;827.1;59.6;6676;-9.3;-24;4.9;76.6
SAM;19930101;75;27;39;833.3;0.7;8008;-6.9;-26.8;9.8;72.3
SAM;19930201;118;30;29;831.4;23.7;8993;-9.3;-27.7;5.3;65.5
SAM;19930301;172;18;49;827.1;0.9;9425;-3.9;-22.6;14.1;64
SAM;19930401;198;0;70;823.4;12.1;7714;2.6;-10.7;15.3;68.1
SAM;19930501;224;0;73;826.8;46.2;8550;7.6;-4.4;21.5;71.7
SAM;19930601;238;0;69;829.7;125.2;10041;9.9;-3.8;22.2;72.9
SAM;19930701;232;0;59;830.9;80.8;9918;10.5;-3.8;24;71.2
SAM;19930801;217;0;49;832;68.3;12451;11.5;-5.6;24.7;71.2
SAM;19930901;133;0;75;826.3;145.6;6022;6.8;-7.7;19.8;78.7
SAM;19931001;95;3;69;825.7;224.8;5555;2.3;-11.3;15.5;83
SAM;19931101;79;0;50;826;14.1;6862;-3.9;-19.3;8.6;72.6
SAM;19931201;59;14;59;822.1;23.8;5920;-5.3;-25.4;10;69.6
SAM;19940101;65;64;61;823.9;48.8;5346;-7.1;-29.8;5.3;76.2
SAM;19940201;103;62;61;822.5;46.8;5377;-8.3;-32.1;5.2;71.8
SAM;19940301;173;40;51;829.2;10.3;9580;0.8;-20.2;13.2;68.7
SAM;19940401;205;1;73;820.9;21;7048;0.9;-12.7;17.9;68.2
SAM;19940501;217;0;70;825.8;71.5;8163;7;-6.8;17.9;73.2
SAM;19940601;261;0;65;831.4;48.2;11261;10.1;-2;23.7;67.4
SAM;19940701;256;0;56;832.4;81.7;12907;14;0;26.3;68.9
SAM;19940801;207;0;59;830.8;120.2;10801;12.5;1;25.6;73.2
SAM;19940901;149;0;70;828.3;180.2;7957;8;-7.5;19.6;78.3
SAM;19941001;118;0;48;828;18.2;9117;3.1;-13;17.6;74.5
SAM;19941101;63;0;63;830.5;46.4;4986;1.2;-11.4;13;81.1
SAM;19941201;58;4;46;829.2;10;6300;-4.7;-22.8;13.4;76.8
SAM;19950101;71;38;51;824.1;35.3;6135;-10;-32.3;5.1;77.2
SAM;19950201;101;39;61;825.4;21.1;5259;-4.7;-23.2;9.7;77.6
SAM;19950301;178;30;53;822.5;16.9;7904;-5.5;-26;10.6;68.8
SAM;19950401;201;5;71;825.1;46.4;7026;2.4;-10.5;13.2;65
SAM;19950501;241;0;60;826.8;69.8;10089;6.4;-7.2;19.9;66.4
SAM;19950601;233;0;69;827.5;67.9;8730;8.5;-2.8;22.7;71.2
SAM;19950701;272;0;60;831.1;74.2;14117;14;2;25.8;72.3
SAM;19950801;187;0;74;829.6;73.5;7398;10.9;-0.7;23.2;74.5
SAM;19950901;147;0;70;825.9;101;7228;5.5;-11.6;15.6;76
SAM;19951001;130;0;39;834.5;0.1;11489;5.2;-12.1;19.2;72.6
SAM;19951101;74;3;60;826.4;17.9;5957;-3;-21.2;12.2;77.2
SAM;19951201;58;7;59;822.4;24;5761;-6.5;-23.9;4.2;82.7
SAM;19960101;73;19;49;824.1;30.6;7237;-7.6;-25.9;3.5;84.6
SAM;19960201;120;21;49;819.7;6.6;7114;-9.5;-28.9;5.6;74.5
SAM;19960301;182;11;49;822.3;8.3;10114;-4.7;-30;12.2;71.1
SAM;19960401;216;0;59;825.9;9.7;9959;2.6;-11.3;14.4;64.7
SAM;19960501;217;0;73;825.5;75.8;8159;6.7;-6;22.5;71.7
SAM;19960601;270;0;60;832.6;101.8;12772;10.5;-2.1;23.4;68.5
SAM;19960701;244;0;63;831.6;90.4;11775;10.9;-0.8;23.2;71.5
SAM;19960801;195;0;69;830.4;165.5;8366;10.5;-0.8;21.6;77.5
SAM;19960901;164;0;59;826.4;14.1;8201;4.9;-8.8;18.6;72.5
SAM;19961001;110;0;63;829.5;70.8;7715;3.2;-10.1;15.5;75.7
SAM;19961101;67;24;69;823.5;182.3;4948;-2.5;-22;17;82.8
SAM;19961201;59;55;54;822.1;39.4;5931;-8;-31.6;4.1;86.2
SAM;19970101;78;76;40;829.2;34.6;7878;-9.3;-30.3;5.2;85.3
SAM;19970201;121;48;40;831.7;8;8752;-6.7;-26;7.6;74.5
SAM;19970301;174;20;48;832;15.9;8900;-1;-14.9;12.1;69.7
SAM;19970401;232;3;44;826.7;24.9;11645;0.5;-13;12.8;59.4
SAM;19970501;252;1;61;828.5;64.4;10603;6.1;-9.2;18.8;68.9
SAM;19970601;206;0;76;826.3;192.7;7417;9.3;-2.2;21.1;77.2
SAM;19970701;223;0;73;831.5;94.3;9374;10.2;-1.1;21.9;73.4
SAM;19970801;214;0;68;832.7;60.3;10642;12.1;-0.9;23.8;75.2
SAM;19970901;195;0;38;834.3;16;13549;9;-4.8;22.8;72.1
SAM;19971001;119;0;49;829.1;16.9;9431;3.3;-17.7;18.7;71.9
SAM;19971101;73;10;58;822.6;101.2;5924;-3.4;-22.6;12.5;85.3
SAM;19971201;55;32;65;823.9;41.4;4783;-6.7;-26.4;4.3;85.4
SAM;19980101;79;60;40;827.4;16.6;8428;-9.1;-27.8;5.8;79.7
SAM;19980201;130;40;21;834.4;6.1;10673;-6.3;-26.9;11.7;73.9
SAM;19980301;173;11;52;829.7;2.7;9071;-2.5;-20.8;11.2;66.2
SAM;19980401;200;6;71;819.6;62.6;6087;1;-16.8;15.3;73.8
SAM;19980501;249;0;58;828.3;31.6;11398;6.7;-5.8;20.5;67.3
SAM;19980601;266;0;63;831.8;118.4;11462;10.6;-4.8;25.6;70.8
SAM;19980701;247;0;61;830.4;101.6;11775;12.4;-1.4;24.8;71.5
SAM;19980801;219;0;56;833;90;11758;12.1;-4.9;27;72.2
SAM;19980901;143;0;71;827.5;124.7;7219;7.2;-7.3;18.5;78
SAM;19981001;101;0;68;827.9;101.5;6528;3.1;-8.7;16.3;75.3
SAM;19981101;78;1;53;825.7;11.4;7119;-5.1;-21.9;10.9;75.6
SAM;19981201;58;3;50;829.7;3.4;6107;-7.4;-24.7;7.8;77.1
SAM;19990101;71;22;48;826.6;37.7;7072;-8.2;-28.5;5.6;79.6
SAM;19990201;98;90;63;822.5;26.9;5048;-8.6;-35;8.1;76.2
SAM;19990301;168;55;53;823.5;30.1;7615;-2.4;-26.5;10.5;74
SAM;19990401;209;19;67;825.3;48.4;6872;1;-15.1;13.5;72.5
SAM;19990501;225;0;70;829.8;68.8;9433;8.4;-3.7;21.5;74.2
SAM;19990601;229;0;72;831.4;140.6;9093;8.9;-6.2;22;74.8
SAM;19990701;241;0;65;831.7;38.7;10829;12.2;-0.3;23.6;71.5
SAM;19990801;185;0;76;830.4;138.4;8039;12;-1.7;24.3;78.1
SAM;19990901;155;0;69;830;167.2;8509;9.5;-0.6;21.8;78.9
SAM;19991001;113;0;56;830.4;84.9;8309;3.6;-9.3;17.9;79
SAM;19991101;79;7;52;828.9;24.8;6963;-5.4;-24.1;11.5;82.3
SAM;19991201;55;18;60;823.6;23.5;4873;-7.7;-26.8;6.9;76.6
SAM;20000101;79;36;32;830.5;15.4;9058;-11;-30;8.7;78.1
SAM;20000201;108;34;48;830.8;9;6742;-5.6;-22.8;8.1;76.1
SAM;20000301;161;21;59;827.9;24.9;7125;-1.3;-17.7;10.5;69.1
SAM;20000401;187;4;72;822.3;64;5801;2.4;-12.1;16.3;74.8
SAM;20000501;230;0;69;830.1;58.2;9127;8.1;-5.4;20;72.9
SAM;20000601;268;0;54;834.2;42.1;12325;11.1;-3.3;22.5;69
SAM;20000701;255;0;65;828.7;155.1;11298;10.2;-3.5;23.4;69.8
SAM;20000801;214;0;57;834;143.2;12047;11.8;-0.2;24;74.2
SAM;20000901;172;0;56;830.1;59.4;10113;8;-4.6;23.6;74.6
SAM;20001001;86;0;74;829;161.2;4975;4.7;-6.2;16;79.8
SAM;20001101;63;33;70;822.8;209.7;4135;-3.5;-21.2;3.7;88.2
SAM;20001201;56;39;63;824.9;30.9;5300;-5.8;-26.9;5.9;85.4
SAM;20010101;68;63;67;823.7;76.5;5239;-8;-28.9;3.5;85.1
SAM;20010201;115;86;55;826.6;31.4;6905;-6.3;-28.6;6.4;77
SAM;20010301;151;75;75;820;74.3;5154;-0.1;-25.5;9.4;77.8
SAM;20010401;215;33;73;823.6;35.4;5752;-0.1;-14.9;10.9;70
SAM;20010501;249;1;62;829.7;25.5;10763;8.2;-5.5;22.1;69.8
SAM;20010601;263;0;60;830.7;177.1;11898;8.7;-6.8;23.3;68.2
SAM;20010701;244;0;66;831.3;87.8;11728;12.1;-0.3;25;73.3
SAM;20010801;225;0;57;833.3;129.1;12648;12.5;-2.4;24.4;73.4
SAM;20010901;141;0;74;827.4;68;6191;5.2;-5;15.7;76.4
SAM;20011001;125;0;47;834.1;67.2;10411;5.6;-7.3;20.9;76.7
SAM;20011101;78;3;46;828.7;16.4;7277;-2.5;-17.5;14.6;74.9
SAM;20011201;63;1;48;827.3;3.9;7217;-8.4;-25.3;5.7;74.9
SAM;20020101;77;1;29;833.3;2.1;9315;-7.9;-23.5;11.1;71.7
SAM;20020201;104;10;60;826.6;14;5771;-3.1;-21.6;9.3;73.8
SAM;20020301;176;18;49;827.9;52.4;9937;-1.3;-20.9;10.9;70.7
SAM;20020401;213;1;65;824.8;16.4;8311;2.1;-9.3;13.8;68
SAM;20020501;226;0;65;827.6;176.8;9131;6.6;-5.6;18.7;72.6
SAM;20020601;268;0;56;832.2;64.9;12720;11.8;-3.4;25.8;70.9
SAM;20020701;221;0;67;830.6;103.7;9790;11.7;-0.3;22.6;74.6
SAM;20020801;200;0;67;830.2;98.5;9535;11.1;-0.8;21.6;76.7
SAM;20020901;155;0;67;829.8;22.1;7341;6.8;-9.2;17.3;75.9
SAM;20021001;113;0;56;827.6;67.5;7896;3.7;-12;17.9;71.8
SAM;20021101;53;6;78;823.2;329.7;2941;-0.2;-16.7;13.4;85.7
SAM;20021201;56;30;62;825.7;25.1;4275;-5.7;-22.2;6.8;87.3
SAM;20030101;77;40;50;823.1;11.9;7428;-10.1;-29;4.5;79
SAM;20030201;134;51;26;826.1;9.9;10089;-11.9;-29.2;5;73.1
SAM;20030301;192;27;32;831.5;1.7;12962;-1.5;-17.1;11.2;65.7
SAM;20030401;225;0;55;826.3;31;11033;1.8;-17.2;16.6;65.7
SAM;20030501;240;0;62;831.7;79.8;10642;8.1;-6.8;20.1;69.8
SAM;20030601;289;0;57;833.4;28.3;14618;14.3;2.2;25.3;67.7
SAM;20030701;262;0;57;832.5;64.3;13547;13.3;0;26.6;66.8
SAM;20030801;233;0;49;834.7;80.1;13270;14.4;-0.5;27.7;66.8
SAM;20030901;175;0;50;833.5;12;10391;7.7;-4.7;22;71.1
SAM;20031001;115;2;59;824.7;126.7;8355;1.2;-18.2;17;77.8
SAM;20031101;77;5;54;829;54.5;6328;-1.1;-13.8;13.4;82.2
SAM;20031201;59;16;51;827.9;26.9;6344;-6.4;-25.6;7.9;80.5
SAM;20040101;71;43;62;820.2;30.9;5309;-8.2;-27.7;5.1;78.8
SAM;20040201;111;45;53;826.8;14.7;7361;-7;-24.9;9.2;74.5
SAM;20040301;173;40;57;828.1;15.7;8628;-3.6;-21.1;13.9;73.7
SAM;20040401;211;3;67;824;24.6;8668;2.1;-10.8;15.4;70.1
SAM;20040501;263;0;57;826.2;52.4;11579;5.3;-5.5;18.4;65.9
SAM;20040601;265;0;59;831.6;50.1;11900;10.3;-1.6;23.9;65.5
SAM;20040701;246;0;59;832.2;111.2;11537;11.7;-1.6;24.5;70
SAM;20040801;198;0;66;830.9;101.7;9501;11.9;-0.6;23.7;74.8
SAM;20040901;168;0;57;833.6;37;9475;9.1;-6.4;22;74.5
SAM;20041001;104;0;68;827.8;101.9;6456;5.9;-9.4;17.2;81.8
SAM;20041101;71;2;53;828.4;39.2;6224;-2.1;-14.9;15.2;74.3
SAM;20041201;63;20;40;828;13.8;7555;-8.5;-29.6;6;83.6
SAM;20050101;77;30;36;829.1;20.5;8393;-10.6;-28.4;5.4;75.5
SAM;20050201;121;33;45;821.9;3.8;7564;-11.1;-27;5.7;73.5
SAM;20050301;175;15;48;825.5;12.9;10148;-3.3;-29.9;13.5;70.8
SAM;20050401;202;1;66;825.4;24.6;8267;2.6;-9.1;18.1;68.1
SAM;20050501;253;0;59;829.6;74.5;12310;7.7;-6.2;22.9;66.2
SAM;20050601;277;0;56;832.7;39.4;13443;11.6;-6.4;26.4;63.9
SAM;20050701;235;0;64;831.4;79.9;10430;12.2;-2;25.1;69.3
SAM;20050801;185;0;70;831;106.7;8426;10.2;-4.2;22.3;74.1
SAM;20050901;163;0;69;832.1;35.3;9160;9.2;-2.1;23.7;76.1
SAM;20051001;118;0;48;833;49.7;9001;4.2;-7.8;18.5;77.1
SAM;20051101;76;1;51;826.9;16.1;7713;-3.5;-22.7;14.5;79.2
SAM;20051201;59;42;53;824.1;43.2;6286;-11.3;-30.9;1.3;89.8
SAM;20060101;79;46;37;829.4;5.2;8640;-12.3;-27.7;3.9;85.9
SAM;20060201;111;29;54;821.3;19.1;6616;-8.2;-25.3;3;78.4
SAM;20060301;178;42;58;820.5;31;9454;-4.8;-27.8;12.8;73.9
SAM;20060401;214;4;66;825.3;35.3;9072;2.5;-14.9;15.1;68.8
SAM;20060501;231;0;71;829.5;57.1;9383;7.5;-5.1;18.3;67.5
SAM;20060601;296;0;56;833.9;47.9;14762;11.4;-4.9;24.4;63.3
SAM;20060701;269;0;56;835.6;89.1;14287;14.9;3.5;26.6;69.8
SAM;20060801;180;0;72;827.6;80.2;7403;9.1;-1.9;19.3;73.3
SAM;20060901;173;0;54;832;50.5;10814;10.4;-4;23.9;75.1
SAM;20061001;114;0;50;830.7;43.2;9030;5.9;-5.8;18.8;75.1
SAM;20061101;78;1;52;831.4;13.6;7378;0.1;-14.3;14.7;72.7
SAM;20061201;63;3;37;834.3;46;8422;-6.3;-20.6;8.6;86
SAM;20070101;70;23;53;829.7;54.4;6687;-4.5;-25.6;9.5;80.5
SAM;20070201;109;26;52;823.7;21.9;7002;-3.9;-18.5;7.1;76.4
SAM;20070301;170;12;60;824.8;20.9;8803;-1.3;-16.9;11.2;69.5
SAM;20070401;246;1;37;830.9;3;13921;5.8;-6.5;19.1;64.1
SAM;20070501;221;0;69;826.4;64.8;9151;8;-4.3;22.2;68.8
SAM;20070601;241;0;73;828.6;125.1;9894;11.4;-0.8;23.6;74.9
SAM;20070701;265;0;49;830.4;115.8;13522;11.7;-3.1;24.2;66.9
SAM;20070801;191;0;69;829.9;117.7;8848;10.8;-2.2;23.9;76
SAM;20070901;185;0;50;831;49.7;10823;6.1;-5.5;18.4;73.1
SAM;20071001;132;0;49;831.6;16.1;10907;2.7;-10.7;19.6;73.3
SAM;20071101;77;14;52;826.8;64;7152;-4.2;-24.7;14.5;73.4
SAM;20071201;66;29;40;830;8.4;8259;-9.4;-24;4;73.4
